2017-02-20 09:00:10|GET|/|200||GET / HTTP/1.1|-|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|352
2017-02-20 09:00:10|GET|/css/bootstrap.min.css|304||GET /css/bootstrap.min.css HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|40
2017-02-20 09:00:10|GET|/css/sb-admin-2.css|304||GET /css/sb-admin-2.css HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|8
2017-02-20 09:00:10|GET|/css/animate.min.css|304||GET /css/animate.min.css HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|9
2017-02-20 09:00:10|GET|/img/emaul-logo-w.png|304||GET /img/emaul-logo-w.png HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|18
2017-02-20 09:00:10|GET|/font-awesome/css/font-awesome.css|304||GET /font-awesome/css/font-awesome.css HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|18
2017-02-20 09:00:10|GET|/img/login_apple.png|304||GET /img/login_apple.png HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|28
2017-02-20 09:00:10|GET|/css/jquery.fullPage.css|304||GET /css/jquery.fullPage.css HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|9
2017-02-20 09:00:11|GET|/js/jquery-1.11.2.min.js|304||GET /js/jquery-1.11.2.min.js HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|107
2017-02-20 09:00:11|GET|/js/vendor/jquery.slimscroll.min.js|304||GET /js/vendor/jquery.slimscroll.min.js HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|11
2017-02-20 09:00:11|GET|/js/js.cookie.js|304||GET /js/js.cookie.js HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|9
2017-02-20 09:00:11|GET|/js/vendor/jquery.easings.min.js|304||GET /js/vendor/jquery.easings.min.js HTTP/1.1|http://localhost:8888/|Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36|82
